EntrezGeneID,control.1,control.2,control.3,control.4,control.5,case.1,case.2,case.3,case.4,case.5
100507424,4.6403625,3.640848,4.0118535,3.833141,4.067247,3.830481,3.9210935,3.98969,4.167739,3.454153
100507427,3.352358,3.395241,3.57095,3.12959,3.364839,2.84552,3.193123,3.735635,3.169487,3.964243
100507436,4.778291,5.0083305,5.302251,4.399491,5.122037,5.333495,5.208839,5.31376,5.841332,5.6509345
100507472,3.008494,4.079772,3.594118333,3.188508333,3.157284667,3.207082,3.106322333,3.324602333,3.106728333,3.078995667
100507577,6.2347305,4.7378875,5.4658115,4.410072,5.484812,5.136801,5.480636,4.691371,4.680596,4.1682685
100507605,2.576984,2.632404,2.767256,2.602031,2.776926,2.802805,2.572163,2.524018,2.620354,2.722717
100507630,3.048116,3.270351,3.221211,3.269644,3.17858,3.133645,3.070995,3.260729,3.135256,3.021434
100507709,6.3029474,9.044006,10.4148814,8.9134768,10.8519826,8.7630672,7.4870532,9.5763448,10.4390006,9.6770558
100507714,6.3029474,9.044006,10.4148814,8.9134768,10.8519826,8.7630672,7.4870532,9.5763448,10.4390006,9.6770558
100507855,6.185692,5.3121455,6.1688955,7.75401,5.9862275,6.086864,6.237322,6.842787,5.6792965,6.6673765
100508408,11.4479,12.50325,12.21215,12.00738,12.31601,12.28648,12.01483,12.31471,12.0833,12.54678
100509457,4.0043525,6.5289015,8.1535605,5.3727685,9.1764715,7.741625,5.3292685,6.4537705,9.0992605,5.542687
100509484,9.014559,7.987134,8.461032,8.511922,8.562595,6.91202,8.488567,7.40535,6.232484,8.959105
100509541,5.225092,5.434839,5.751607,4.461671,5.514775,4.877178,5.758684,5.162122,5.068993,5.095273
100509620,2.910956,3.14691,2.925358,3.323861,3.02409,3.097543,2.999724,3.438562,2.976777,2.838129
100509635,8.255079,7.512098,6.333864,8.301518,8.369922,7.715379,6.645826,7.829986,7.509291,6.88544
100509646,2.928619,3.056232,3.30851,2.898149,3.097061,2.98434,2.937237,3.051186,2.802798,3.16473
100509764,3.775561,3.835455,5.545783,4.3158,4.792051,4.383502,4.836663,4.278591,6.479961,4.467504
10051,7.528248333,6.698045333,7.499553,6.346486667,6.872606333,6.159681333,7.161854333,6.903915333,6.574515,7.189083333
100510707,6.5387475,5.265895,6.2475305,5.386003,6.967419,6.4568025,7.3783245,6.5167855,6.81073,5.591302
100510710,2.954852,2.929323,3.222136,2.954478,3.011665,3.085828,2.9017,3.370068,3.427858,2.934747
10052,3.171573,2.933238,3.131776,2.931821,2.905556,3.133941,3.55332,3.381619,2.878572,3.538951
100526664,4.827869,7.094722,5.049326,5.528926,5.279334,5.423585,5.64859,5.822884,5.431148,5.147454
100526693,4.0305565,3.6420605,3.976919,3.8036655,3.6015205,3.716904,3.9931585,4.4661845,5.078534,3.550216
100526694,6.4471425,6.1691705,3.910063,4.8440765,4.4365215,4.7480875,4.430406,5.251712,3.1992985,4.5761095
100526737,8.628754,9.073399,8.885859,8.467438,9.062627,8.646422,8.650403,8.583069,8.24274,9.0575
100526739,6.568015,6.925717,7.733192,5.163804,6.51657,6.570427,6.779937,7.297667,5.951549,7.748598
100526740,6.000618,5.696737,5.924941,5.78716,6.031019,6.428487,6.433221,6.576243,6.545575,5.9846
100526760,5.562069,5.376905,5.92523,6.098679,6.363137,6.612376,6.37548,7.053887,6.828387,7.799359
100526761,3.375431,3.049558,3.164102,3.028447,3.116187,3.557874,3.255762,3.43232,3.456355,3.459789
100526767,8.951693,9.310226,8.52664,8.928712,8.649804,9.105481,7.956627,8.72592,8.844101,8.806477
100526773,2.9252095,3.0368925,2.717206,2.7380065,2.780855,2.859839,2.7171445,3.0160555,2.816606,2.9903565
100526783,5.618660333,5.186629333,6.577423333,5.4625,5.272995667,5.347436,5.29272,5.273049667,5.098842,5.144985
100526794,8.603747,8.240169,8.145513,8.073018,7.973866,8.038904,8.484586,8.185617,8.341972,8.183073
100526830,5.684248,4.867489333,6.098097667,5.101953,5.902098333,5.707383,6.331585333,5.286432,5.905096,4.909164333
100526831,6.7544165,5.718786,7.3120585,6.08234,7.0236815,6.89029,7.5180985,6.3143595,6.759492,5.832128
100526832,5.3625795,4.9039235,5.255115,4.647029,4.4826665,4.265057,5.1051805,4.8360335,4.4342315,4.894001
100526833,3.46636475,3.4681785,3.52724125,3.62233925,3.2370675,3.5375635,3.38885125,3.8657635,3.459607,3.5189775
100526835,2.585574,2.703084,2.622828,2.483995,2.840556,2.742929,2.781317,2.823847,2.734775,2.657401
100526836,8.800461,9.918448,8.772757,9.465297,9.412502,9.506053,9.958913,9.717871,10.107934,9.286098
100526842,10.64094875,10.4788085,10.07466075,10.422757,10.7170455,11.1561365,10.83039425,10.31328925,11.24322275,10.1412545
100527943,10.264253,10.055541,9.392453,9.996998,10.466056,10.826477,10.432811,10.504267,9.761447,10.839331
100527949,3.558632667,4.129934333,3.887434,3.952703333,4.477749,4.103418667,3.713965667,3.988985,4.108686,4.02314
100527950,5.31942575,5.9386745,5.429757,5.49843775,6.52940825,5.624059,6.35085325,5.5159535,4.9881885,5.7737545
100527960,7.885085,6.309163,6.817474,6.669998,7.497823,6.72755,7.351241,7.282079,6.567844,7.294781
100527963,4.280294,4.788811,4.863136,4.470682,4.618157,4.479268,5.268917,4.561076,5.378368,6.141218
100528016,7.036030667,7.568946667,7.793329667,7.841204667,8.197528,7.698931333,7.524390667,7.657783333,8.115088333,7.197741
100528017,3.2774845,3.008346,3.5705535,3.2249015,4.0245155,3.366088,3.1521415,3.6462545,3.629055,3.2812245
100528021,6.069165,6.324644,7.488708,5.978929,6.146267,6.423084,6.3833,6.397105,6.346435,7.219869
100528022,4.298797,3.666989,6.547292,5.146416,4.501666,5.48385,5.102721,4.638063,4.959949,4.462006
100528030,3.025719,3.086515,2.841651,2.989963,2.828325,2.866244,3.168734,2.747921,2.650225,3.05351
100528032,3.092641,3.177536,3.793867,3.814243,3.491311,3.681376,3.191608,3.654612,4.091694,3.071731
100529063,7.8764495,8.4683415,8.5299395,7.806544,7.4100915,7.4921855,8.482897,7.367197,8.496543,8.1012895
100529097,9.945627,9.747083,9.986849,9.732472,10.216997,10.097343,9.531962,9.3904495,10.427154,9.826557
100529145,6.190279,5.549198,6.232238,5.629428,5.854175,5.875053,6.332145,5.776342,6.134892,5.587192
100529211,7.4550705,7.662191,6.9015085,7.6265145,7.3553425,7.6817655,7.7693165,9.30657,7.5874695,7.000798
100529215,4.995939,4.295463,4.881817,3.778758,3.406678,5.469212,4.068582,3.58344,3.86591,4.091234
100529239,5.390223,6.02298,7.1999,6.303271,6.581465,4.766635,5.845488,5.663595,6.291099,6.451049
100529240,4.359809,4.456736,4.166031,4.230246,4.425402,4.194791,4.054659,4.497207,4.127815,4.08642
100529241,7.952934,8.022406,6.279326,7.699273,7.245778,7.834037,7.519228,7.622241,6.69852,8.491851
100529251,7.648459,7.401734,6.891678,7.02526,6.44841,6.299124,6.459598,6.291113,6.81726,8.987577
100529257,6.5789235,5.7047325,6.2462105,6.249915,6.1464585,6.24624,5.564368,5.1540015,5.8945795,5.7047835
100529261,4.3832985,4.0571635,4.528129,3.860789,3.780813,4.0167,4.313221,3.7393805,3.946029,4.193309
100529262,4.142719,6.647252,5.13736,4.345565,5.863902,4.280276,4.812416,5.09487,4.808249,5.268604
100529264,6.270602,8.159853,6.466371,5.925293,6.761291,5.513013,6.187312,6.468246,5.96732,5.978531
100529855,5.51245,5.241287,5.547323,5.504353,5.493814,5.540433,5.347195,4.632579,5.554878,4.714381
10053,6.911008,6.582063,7.8297085,7.7182695,7.306962,7.0059435,7.32835,6.7983615,8.9035445,7.645956
100532726,6.712505333,7.75748,8.131829333,5.898809333,6.888731667,5.957552,6.439055333,6.164376333,6.577393667,8.448589
100532731,8.778554,8.831046,7.659977,8.805532,9.632808,8.880427,8.574623,9.258457,8.934842,8.68975
100532732,3.539978333,3.060045333,3.869427,3.324962667,4.150199667,3.432324,4.780374333,3.635860667,3.881922667,3.398003667
100532735,3.8342375,3.5140885,4.561608,3.787855,4.109363,3.6973945,3.833551,4.0852825,5.1209155,3.9831975
100532736,7.568716,8.216962,6.852061,8.430307,6.578736,8.715809,6.901948,8.069497,6.724251,5.536745
100532737,8.026302,7.455611,8.401451,7.4503795,7.6364885,7.465285,8.103632,7.396487,8.250723,7.233961
100532742,2.870664,2.737254,2.737013,2.753633,2.983884,2.792098,2.958965,2.972123,2.765473,2.782236
100532746,3.963359,3.9542425,4.5732745,3.960605,3.983989,3.9628995,4.7546915,3.935962,4.5004845,3.610788
100533105,3.164904,3.674122,3.638817,3.440357,3.513147,3.192537,3.311117,4.400427,4.590781,3.892753
100533107,3.748116333,3.517823,3.693312667,3.641571,3.473808333,4.074763,3.724992667,3.774674667,3.566055333,3.215124333
100533111,3.031557,2.782001,3.033688,2.782617,2.904677,2.731447,2.836042,2.724144,2.590687,2.624028
100533178,3.188271,3.212197,3.031859,3.140503,3.154444,3.336897,3.226571,3.230165,3.313395,2.906065
100533181,3.214774,3.279058,3.432131,3.485428,3.416553,3.680655,3.042136,3.563658,3.595928,3.237314
100533464,3.316885,3.22661,3.3351535,3.3196405,3.457704,3.195468,3.206879,3.587352,3.5097765,3.349937
100533483,4.81021075,5.497963,5.45201975,4.9217035,4.56282975,6.16165925,4.36421775,5.25535525,4.7789235,4.650028
100533955,7.418162,8.465861,7.914779667,8.309661,8.260122333,7.882217,8.337913,8.63817,8.29552,8.671417667
100533970,8.8202785,9.534715,8.7316075,9.5112065,9.0303355,9.7376595,8.7768335,10.149857,9.442443,9.049837
100533990,3.845162,3.9628265,4.4076955,4.4807685,4.8537675,3.9484025,4.11246,4.0702695,4.765043,5.1966805
100533997,3.229579,3.007867,3.432914,3.321469,3.475673,3.255071,3.798164,3.286184,3.229602,3.606884
100534012,7.325681,7.323697,7.47335,6.765849,7.926217,6.244222,7.698084,7.263353,6.817682,8.208017
100534589,2.9714445,2.938792,3.160202,3.4014895,3.0430375,8.533411,3.3975415,3.063567,3.327757,3.1033725
100534593,4.6610385,3.8382935,4.6411705,4.3441755,4.17349,4.86334,5.3766455,5.6942055,4.918499,4.687063
100534595,5.268756,5.936269,6.4555185,5.571577,6.8330045,5.711132,6.0306455,6.492471,6.240523,6.195072
100534612,4.343149,4.294825,3.810423333,3.727923333,3.901692333,4.154607333,3.432362333,3.435477,3.641584667,3.707047667
10054,9.754676,9.616197,9.241543,9.763746,9.967217,9.040172,9.265004,9.08169,8.730111,10.078669
10055,8.129665,9.023757,8.275567,7.960891,7.942165,7.809756,7.804678,8.024071,6.123662,8.853011
10057,6.434189,4.939128,5.626007,5.243408,5.259978,5.262743,5.352103,6.574373,6.757868,5.196179
10058,4.3880205,4.103401,3.6800535,4.36642,3.8922295,4.024201,3.3335355,4.2656335,3.684365,3.878253
10059,6.922484,7.729764,5.69793,7.075727,7.848313,7.49339,7.058921,7.022035,6.609411,7.955027
1006,3.5997005,3.279158,3.1958775,3.2677515,3.633902,3.1681845,3.2759285,3.1696215,3.3536525,3.362674
10060,2.782698333,2.922809333,2.876928667,2.845280667,2.801043667,2.836687333,2.863039667,3.071274667,3.115619667,3.021254667
10061,4.913039,4.615229,4.52543225,5.449132,4.620155,4.8840895,4.86170825,5.12280775,5.12049325,5.49065525
100616113,6.0282505,6.53688125,6.38952475,5.87681325,6.4004365,5.98279325,5.700262,5.92273725,6.79865225,6.3411575
100616237,8.93249375,8.33842275,9.5175085,9.08494375,9.46361775,8.99024525,9.20604675,8.9099635,8.843373,8.303786
100616282,10.556541,9.64698325,10.20173825,9.93633025,8.93484925,10.09169125,10.51759275,9.139675,8.8790785,9.1170765
100616358,5.006289333,5.228736,5.761801,4.856213667,5.364969,5.467656,5.286658667,5.826222667,5.922734,4.791952
100616371,5.344784,5.376714,5.772286,5.739122,6.214185,6.238034,5.563612,6.346059,5.878813,5.970028
100616378,9.74558,8.404367,9.308814,9.033495,8.572046,8.056066,8.748212,9.065916,8.348156,10.002424
100616387,10.73905,10.354928,10.038672,10.130746,9.745933,11.087022,10.637737,9.65488,9.811097,10.788102
100616403,6.7627385,8.0435605,8.1404185,7.4528345,8.2286285,7.752096,7.565675,8.421204,7.622659,8.4746095
100616408,10.73905,10.354928,10.038672,10.130746,9.745933,11.087022,10.637737,9.65488,9.811097,10.788102
100616424,5.999495,7.546099,6.789664,6.513132,6.550205,4.678178,5.41447,4.431412,6.589242,7.046458
100616459,7.8900188,7.6231216,8.016953,8.430037,8.0581866,7.722871,7.7212266,7.2304332,8.090009,8.0301328
100616465,4.125563,4.201571,4.027523,4.566681,4.773299,4.438484,4.020982,4.513039,4.556082,4.312285
100616497,2.967246,2.864424,2.923088,2.908345,2.730805,3.158899,2.854233,3.041577,3.559993,2.678226
10062,3.344934,4.39197,5.247455,4.301288,6.40316,3.690412,4.669599,4.498763,4.344069,6.479306
10063,7.751841,8.307663,8.714401,9.127571,9.467634,8.595495,8.184642,8.556304,8.678677,9.722661
100630923,7.079128,6.500194,7.36674,6.919212,6.948304,7.137295,7.718388,7.429088,7.288121,6.176628
100631383,4.533605,4.639331,4.701295,5.326538,5.037351,5.251738,5.30054,4.837593,5.544986,4.906091
100652777,2.993109,2.908249,3.380855,3.027752,3.748927,3.03624,3.665989,3.316719,3.245536,5.166386
100652930,4.6610385,3.8382935,4.6411705,4.3441755,4.17349,4.86334,5.3766455,5.6942055,4.918499,4.687063
100653049,3.030809,2.952276,2.966623,2.964702,3.053891,2.817505,3.014146,2.935781,3.086398,2.852898
100653050,3.2305345,3.005873,3.295957,3.1834405,3.116222,3.140547,3.194515,3.366106,3.380101,3.1176775
100653057,3.591201,5.044654,3.452698,3.601404,4.254468,4.677792,3.657415,4.296462,5.055719,3.650169
100653061,4.20758,3.484801,4.729714,3.482865,5.61511,3.503957,4.022703,3.689833,4.087939,3.419936
100653071,5.458249,6.382856,3.920247,5.479972,4.705564,6.648837,5.159573,5.315313,6.372265,4.774202
100653194,3.366677,3.353136,3.523742,3.476486,3.27623,3.16481,3.184752,3.092617,3.261718,3.15061
100653217,3.668624,3.362316,2.993007,4.869506,3.105536,5.015141,3.84709,3.624676,4.138975,2.960521
100653231,3.366677,3.353136,3.523742,3.476486,3.27623,3.16481,3.184752,3.092617,3.261718,3.15061
100653292,3.345028,3.160928,2.87524,2.985327,2.954885,3.017515,3.020173,3.397449,3.341735,3.273714
100653334,7.63037,7.136796,6.310646,5.482525,5.259188,6.457792,6.439561,6.50451,5.900102,6.622389
10066,5.837123,6.817201,8.160297,6.724826,7.583255,6.371503,6.438824,6.876245,8.034797,6.941295
10067,6.183758,5.889983,6.269628,6.628992,6.427706,6.468155,6.555786,6.839074,5.566611,6.71068
10068,3.611368,3.438378,3.518853,3.369438,3.546087,3.37513,3.413819,3.676926,3.553589,3.338302
10069,6.235518,5.776799,7.027803,5.893192,6.942498,6.562204,6.526619,7.186117,6.964837,7.523172
1007,2.976073,2.636833,2.930102,3.103561,2.911869,2.752402,3.170969,2.897534,3.101763,2.909272
10072,6.091373,6.944947,6.786023,5.968654,7.966656,6.793223,7.102099,7.00368,6.90438,7.208919
10073,6.433991,7.182169,8.502102,6.858648,7.186556,6.863979,5.933682,7.357538,7.376483,8.009824
10075,6.70081175,6.848012,6.77988825,6.54625175,6.53653075,6.6640045,6.71604775,6.93209725,6.73249,6.6214035
10076,4.104212,4.743535,4.51256,5.497567,5.712636,5.176837,4.865959,6.47098,5.52313,5.483767
10077,3.347051,3.338273,3.882688,3.409859,3.57936,3.779482,3.95452,4.282814,3.54656,3.301464
10078,4.500122,4.315129,4.923881,4.938893,4.711899,4.62721,5.019415,4.514403,4.348836,4.409748
10079,6.364323,6.3346985,5.6007715,5.97693,6.424182,6.0809355,6.490302,6.9697345,6.322693,5.312746
1008,2.843856,2.936647,2.951055,2.922982,2.716276,2.967657,2.866158,2.783425,3.05066,2.936781
100820829,3.439474,3.96194,3.685311,3.572623,3.4057,3.537995,3.657358,4.114438,3.831004,4.594987
10083,3.085429333,3.129563667,3.150091,3.116155333,3.375305333,2.945152333,3.052417667,3.277312,3.141363667,3.045223667
10084,5.68475,6.008879,6.036483333,5.418529333,5.189963667,5.848946667,5.499924333,6.453752667,6.399690333,6.356577333
100847052,7.248586,6.730464667,7.548317667,7.721751667,7.650318,7.368956,7.202808667,7.881284333,7.802816667,7.948706667
100847079,6.254984,6.0779995,6.938346,5.636844,5.6902195,5.9103025,7.085675,6.357144,7.8312255,6.826126
10085,3.295869,3.471434,3.449599,3.623384,3.504694,3.709804,3.421868,3.775096,3.369819,3.355919
100852405,2.846128,3.004157,2.992477,2.861115,3.257039,2.861253,2.850311,3.179183,3.334348,2.869563
10086,3.208631,3.352766,3.80244,3.529529,3.260054,3.307078,3.404933,3.568538,3.462006,3.143732
100861412,2.749638,3.370923,2.806539,3.009243,2.986356,2.58228,2.908991,2.832089,2.667409,3.033458
100861540,2.903833,3.217028,3.123041,3.51386,3.167331,3.3431,3.628113,3.460686,3.538599,3.506186
100861554,3.198451,3.500388,3.846789,3.403034,3.428581,3.410538,3.467445,3.610666,3.159958,3.351945
100862671,4.523611,4.2842845,4.7981345,5.171015,4.7622005,4.7325915,5.0002525,4.6632955,4.809579,4.323718
100862697,2.57783,2.605259,2.665174,2.469565,2.475391,2.606069,2.739854,2.808128,2.593086,2.561134
10087,5.746343,5.778172,5.363223,5.508583,5.857244,6.579314,5.239269,6.056713,5.574148,5.705233
100874309,4.7571725,5.309627,4.8670955,4.7718835,4.7184655,4.498062,5.296078,4.9960565,5.073665,4.8593865
100885848,4.613841,3.748546,4.774778,4.170242,5.322761,4.297728,5.027897,4.269254,4.496054,5.118962
100885850,4.613841,3.748546,4.774778,4.170242,5.322761,4.297728,5.027897,4.269254,4.496054,5.118962
100887750,4.530841,4.657164,4.213529,4.144146,3.81413,5.057693,4.461602,4.180555,4.135036,3.914716
10089,2.913197,3.025051,3.147791,3.055443,2.997431,2.82892,3.058026,3.206557,2.907066,2.892959
1009,6.4798815,8.239668,2.9981965,7.868418,6.347592,8.5983475,6.5360165,7.457595,6.403118,4.5534905
10090,3.6218435,3.7744445,3.211661,3.3631245,3.7299955,3.406731,4.024613,3.0551185,3.2418245,3.5936655
100913187,3.454194,3.25603,3.697509,3.957037,3.91425,3.283463,3.483461,3.658,3.513141,5.203783
10092,10.196828,9.687896,9.864254,10.139233,9.695504,9.626965,9.570851,9.300159,8.677493,9.91789
10093,5.312716667,6.197813333,4.918561333,6.622442667,5.377852667,6.654204667,6.013224667,6.472245,6.098134333,7.461409667
10094,9.206364,9.853964,9.997501,9.672483,9.523133,9.643382,10.078105,9.100096,9.933219,9.195662
10095,9.890124,8.455283,9.449828,9.250754,9.985933,10.059331,9.993705,9.481013,9.787121,9.675436
10096,10.22789067,10.55229567,9.761966333,10.28029533,10.24511667,9.734410667,10.07062567,9.680842,9.586688,10.28267067
10097,8.575409,8.531346667,8.955919667,9.182267667,8.962094667,8.379529,8.798717667,7.883742,8.389531,9.415302667
10098,6.609806,7.287536,5.182447,6.61114,5.009155,6.092655,5.944213,5.453657,5.319403,4.980092
10099,8.5042605,9.0434275,9.533567,8.607344,7.8625825,9.3327745,7.0546765,8.759519,8.705884,8.626163
100996253,10.106121,10.367979,9.766794,10.55507,10.199592,10.289844,10.105039,10.388468,10.17205,10.322494
100996259,3.656343,3.015691,3.736129,3.853029,3.68133,3.338006,3.605439,3.480457,3.871258,3.185634
100996299,2.855824,2.965829,2.93703,3.253644,3.049282,2.919518,3.173465,2.926542,2.969796,3.152994
100996341,3.222861,3.261995,2.9310885,3.0321335,3.0146695,3.070867,2.938038,3.227491,3.079896,3.251309
100996383,3.8084235,4.039481,3.383886,3.7849545,3.3567985,3.2890785,3.5245905,4.1112025,4.271597,3.45408
100996396,3.183887,3.328169,3.043386,3.2283,3.032144,3.35534,3.056144,3.331926,3.255439,3.278848
100996400,3.086049,2.796743,2.799887,3.00102,3.0697,4.947697,3.302454,3.109288,2.744261,2.877359
100996433,4.802248,4.442399,4.505918,4.578279,4.896701,4.541581,4.474818,5.224474,5.577563,4.236155
100996442,3.313158,2.914232,3.110388,3.14332,3.15576,3.25488,3.300806,3.390202,3.284022,3.183222
100996451,6.268453,6.147464,6.907162,7.170972,6.119452,6.53023,7.155699,6.575433,7.628189,6.551542
100996477,3.060186,3.059035,2.970794,3.016709,3.043081,3.086618,3.407717,3.258959,3.275158,3.797256
100996481,3.121052,2.971397,3.1527375,3.0909975,3.082898,2.9911365,3.107756,3.090393,3.0306485,3.4099495
100996485,3.128037,3.359237,3.353292,3.281772,3.25408,3.3215,3.23025,3.449825,3.294883,3.115675
100996496,8.2064205,8.0008175,8.499683,7.325911,8.0397585,7.52465975,8.72756625,7.2714105,7.65646675,6.7414815
